host_response_rate,host_acceptance_rate,host_total_listings_count,neighbourhood,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,weighted_rating_score,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_is_superhost_t,host_identity_verified_t,property_type_Bed & Breakfast,property_type_Boat,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Dorm,property_type_House,property_type_Loft,property_type_Other,property_type_Tent,property_type_Townhouse,property_type_Treehouse,property_type_Yurt,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_moderate,cancellation_policy_strict
70.0,100.0,1.0,44,4,2.0,1.0,1.0,287.61039657020365,61.71090387374462,11,96.0,1056.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,38,8,2.5,4.0,4.0,287.61039657020365,50.0,6,100.0,600.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,29,2,1.0,1.0,1.0,500.0,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,73,2,1.0,2.0,2.0,287.61039657020365,61.71090387374462,1,78.93206951026856,78.93206951026856,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,76,2,1.0,1.0,1.0,100.0,50.0,54,100.0,5400.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,100.0,1.0,10,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,11,88.0,968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,25,2,1.0,1.0,1.0,100.0,30.0,29,99.0,2871.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,44,2,1.0,1.0,1.0,287.61039657020365,10.0,6,100.0,600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,10,2,1.0,0.0,1.0,287.61039657020365,50.0,68,98.0,6664.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,44,3,2.0,2.0,2.0,300.0,80.0,3,100.0,300.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,10,8,3.5,4.0,4.0,1000.0,200.0,6,100.0,600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,3,2,1.0,0.0,1.0,287.61039657020365,30.0,49,98.0,4802.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,12,4,1.0,1.0,2.0,287.61039657020365,100.0,11,96.0,1056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
96.0,100.0,3.0,59,2,1.0,1.0,1.0,287.61039657020365,10.0,1,80.0,80.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
83.0,100.0,1.0,4,4,1.0,1.0,1.0,100.0,35.0,27,90.0,2430.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70.0,100.0,2.0,16,2,1.0,1.0,1.0,287.61039657020365,5.0,16,96.0,1536.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,37,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,4,2,1.0,0.0,2.0,95.0,10.0,28,97.0,2716.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,5.0,76,4,1.0,2.0,2.0,350.0,65.0,12,95.0,1140.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
75.0,100.0,1.0,47,2,1.0,1.0,1.0,287.61039657020365,25.0,12,98.0,1176.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,53,5,1.0,3.0,3.0,150.0,97.0,64,89.0,5696.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,3.0,25,3,1.0,1.0,1.0,500.0,80.0,36,96.0,3456.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,72,4,1.5,1.0,2.0,287.61039657020365,75.0,34,96.0,3264.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,76,6,1.0,3.0,3.0,200.0,61.71090387374462,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,44,5,1.0,1.0,2.0,287.61039657020365,100.0,15,99.0,1485.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,2.0,40,2,1.0,1.0,1.0,287.61039657020365,15.0,17,79.0,1343.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
94.88679817905918,99.96715927750411,1.0,3,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,10,100.0,1000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,4.0,61,2,2.0,1.0,1.0,150.0,10.0,2,60.0,120.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,49,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,10,98.0,980.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
98.0,100.0,21.0,60,2,1.0,1.0,1.0,500.0,10.0,23,97.0,2231.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,20,5,1.0,1.0,5.0,350.0,75.0,53,95.0,5035.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,48.0,12,5,2.0,2.0,2.0,300.0,80.0,1,100.0,100.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,73,3,1.0,1.0,1.0,95.0,61.71090387374462,11,98.0,1078.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
70.0,100.0,1.0,73,2,1.0,1.0,1.0,287.61039657020365,5.0,4,90.0,360.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,59,2,1.5,1.0,1.0,500.0,50.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,2.0,32,4,1.0,2.0,2.0,500.0,75.0,22,89.0,1958.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,5,1,0.5,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,20,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,2,100.0,200.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
64.0,100.0,10.0,12,4,1.0,1.0,3.0,287.61039657020365,150.0,1,100.0,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,68,4,1.0,1.0,2.0,95.0,25.0,54,97.0,5238.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,71,4,1.0,2.0,2.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,100.0,2.0,39,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,20,98.0,1960.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,10,2,1.0,1.0,2.0,250.0,50.0,17,95.0,1615.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,10,2,1.0,0.0,1.0,287.61039657020365,50.0,17,99.0,1683.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,73,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,18,99.0,1782.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,53,4,1.0,2.0,2.0,400.0,125.0,14,99.0,1386.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,76,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,52,97.0,5044.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,53,6,2.0,3.0,3.0,500.0,120.0,4,100.0,400.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,10,2,1.0,0.0,1.0,500.0,20.0,1,100.0,100.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,66,2,1.0,1.0,1.0,100.0,61.71090387374462,166,93.0,15438.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
89.0,100.0,11.0,49,2,1.0,1.0,1.0,100.0,35.0,4,86.0,344.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,11.0,73,2,1.0,0.0,2.0,100.0,55.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,44,5,1.0,1.0,1.0,350.0,45.0,51,97.0,4947.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
99.0,100.0,17.0,10,2,1.0,0.0,1.0,95.0,25.0,10,90.0,900.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,13,2,1.0,1.0,2.0,287.61039657020365,61.71090387374462,15,95.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,35,8,3.5,5.0,5.0,500.0,250.0,3,93.0,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,71,2,1.0,1.0,1.0,287.61039657020365,25.0,5,100.0,500.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,6.0,71,2,2.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,99.96715927750411,1.0,76,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,11,93.0,1023.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
100.0,100.0,3.0,4,4,1.0,0.0,2.0,95.0,45.0,123,90.0,11070.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,21,5,1.0,0.0,1.0,200.0,50.0,92,93.0,8556.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.0,100.0,34.0,55,5,2.0,2.0,2.0,287.61039657020365,113.0,7,100.0,700.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,76,2,1.0,1.0,1.0,100.0,61.71090387374462,32,96.0,3072.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,4.0,3,2,1.5,1.0,1.0,100.0,7.0,7,97.0,679.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,3.0,10,2,1.0,1.0,1.0,287.61039657020365,10.0,10,96.0,960.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
94.88679817905918,99.96715927750411,3.0,16,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100.0,100.0,2.0,44,2,1.0,1.0,1.0,287.61039657020365,55.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,35,7,2.5,3.0,3.0,250.0,100.0,1,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
50.0,99.96715927750411,1.0,53,7,2.5,3.0,4.0,95.0,55.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,60,3,1.0,1.0,2.0,100.0,10.0,32,95.0,3040.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,2.0,35,4,1.0,2.0,2.0,200.0,25.0,63,97.0,6111.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,35,4,1.0,2.0,3.0,250.0,125.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,100.0,1.0,10,4,1.0,1.0,2.0,287.61039657020365,50.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,28,2,0.5,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
90.0,100.0,1.0,37,3,1.0,1.0,1.0,287.61039657020365,61.71090387374462,17,94.0,1598.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
88.0,100.0,36.0,53,4,1.0,1.0,2.0,287.61039657020365,129.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,10,2,1.0,1.0,1.0,287.61039657020365,30.0,2,90.0,180.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,71,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,1,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33.0,100.0,1.0,40,5,1.0,2.0,3.0,287.61039657020365,95.0,13,93.0,1209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,10,6,3.5,3.0,3.0,100.0,100.0,5,100.0,500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,59,5,2.5,3.0,3.0,500.0,150.0,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,10,14,3.5,6.0,9.0,2000.0,150.0,1,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,20,2,1.0,1.0,1.0,287.61039657020365,20.0,108,96.0,10368.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
100.0,100.0,3.0,10,2,1.0,1.0,1.0,150.0,15.0,22,96.0,2112.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40.0,100.0,2.0,10,2,1.0,1.3077124868835257,1.0,287.61039657020365,40.0,20,89.0,1780.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
100.0,100.0,1.0,44,2,1.0,1.0,1.0,300.0,25.0,29,97.0,2813.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,79,2,1.0,1.0,1.0,150.0,25.0,11,98.0,1078.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,44,4,1.0,1.0,1.0,150.0,40.0,8,98.0,784.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,51,3,1.0,1.0,2.0,287.61039657020365,24.0,36,96.0,3456.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
50.0,99.96715927750411,1.0,37,2,1.0,1.0,1.0,150.0,50.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92.0,100.0,4.0,20,6,1.0,2.0,3.0,300.0,85.0,1,100.0,100.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,76,6,2.5,2.0,3.0,399.0,99.0,11,91.0,1001.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,10,4,1.0,0.0,2.0,287.61039657020365,61.71090387374462,1,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,100.0,1.0,59,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,5,100.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86.0,100.0,1.0,10,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,46,4,1.0,1.0,2.0,287.61039657020365,50.0,2,100.0,200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,10,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,3,93.0,279.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,44,2,1.0,1.0,1.0,300.0,25.0,2,100.0,200.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,2.0,5,2,1.0,1.0,1.0,300.0,60.0,2,100.0,200.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,66,7,3.5,3.0,5.0,287.61039657020365,125.0,2,100.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,2.0,20,2,1.0,1.0,1.0,287.61039657020365,10.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
88.0,100.0,36.0,4,4,1.0,1.0,2.0,287.61039657020365,149.0,2,100.0,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,5.0,10,1,2.0,1.0,1.0,287.61039657020365,10.0,44,93.0,4092.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
92.0,100.0,1.0,44,10,2.5,2.0,8.0,287.61039657020365,85.0,32,96.0,3072.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,41,8,1.0,3.0,3.0,287.61039657020365,10.0,2,90.0,180.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,59,4,1.0,1.0,2.0,287.61039657020365,50.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,72,2,1.0,1.0,1.0,287.61039657020365,50.0,10,98.0,980.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,37,2,1.0,1.0,1.0,150.0,15.0,7,91.0,637.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,61,3,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,48.0,19,4,1.0,2.0,2.0,300.0,80.0,39,96.0,3744.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50.0,100.0,1.0,10,2,1.0,1.0,1.0,287.61039657020365,10.0,6,92.0,552.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,47,3,1.0,0.0,2.0,300.0,25.0,25,100.0,2500.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,55,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,10,2,1.0,0.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89.0,100.0,1.0,2,2,1.0,1.0,1.0,287.61039657020365,30.0,14,89.0,1246.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,30,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,28,94.0,2632.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,10,5,1.0,1.0,2.0,250.0,108.0,78,91.0,7098.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,3,2,1.0,1.0,1.0,287.61039657020365,10.0,44,97.0,4268.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
100.0,100.0,1.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,8,88.0,704.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,100.0,169.0,4,6,2.0,2.0,3.0,287.61039657020365,99.0,3,100.0,300.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,76,2,1.0,1.0,1.0,287.61039657020365,15.0,86,93.0,7998.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,44,2,1.0,1.0,1.0,100.0,20.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,19,4,2.0,2.0,2.0,250.0,101.0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,35,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,14,100.0,1400.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,2.0,10,2,1.0,1.0,1.0,287.61039657020365,5.0,6,93.0,558.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100.0,100.0,1.0,40,6,2.0,2.0,3.0,100.0,112.0,2,100.0,200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
